userId,movieId,rating,timestamp
2,135364,4.1,1716411805
2,6540,2.7,1681386921
2,804,2.5,1722301805
2,159357,4.1,1694975962
2,133329,4.8,1706959128
2,238566,4.8,1688077768
2,80984,3.3,1731969797
2,5368,4.5,1729759348
2,261953,3.0,1721551560
2,181687,5.0,1684505454
3,175287,3.4,1742616693
3,87334,2.8,1719255803
3,136922,5.0,1712275363
3,94262,4.6,1739331641
3,48600,2.5,1720219378
3,118768,5.0,1742533096
3,176267,4.0,1726018645
3,128320,3.2,1740862384
3,180875,4.5,1719582628
3,8189,2.5,1685071707
3,38867,3.1,1685681429
3,7103,3.8,1730362481
3,203168,4.1,1713437283
3,3079,4.2,1740060537
3,212241,4.3,1702111902
3,129703,3.0,1735931883
3,222057,2.5,1710447684
3,167434,5.0,1732489551
3,188179,3.5,1691006294
3,213956,2.9,1718622891
3,1132,2.8,1687960812
3,89351,3.8,1731096181
3,142124,3.9,1687709400
3,118840,5.0,1695417079
3,5597,3.7,1743588285
3,277586,3.5,1731918729
3,256215,3.9,1683101813
3,261341,2.7,1721439224
3,208547,3.3,1692751873
3,130734,3.4,1691525391
3,236607,4.2,1699782109
3,281002,2.5,1743461810
3,169916,4.5,1706516797
3,269544,3.9,1718376429
3,161614,4.4,1708499952
3,224811,5.0,1689193263
3,183839,3.4,1741564864
3,178987,4.9,1736533528
3,119432,2.5,1715359982
3,166868,4.0,1734369573
3,260255,3.3,1723437011
3,168472,4.8,1718595875
3,129729,4.1,1733629487
3,735,2.9,1707943656
3,285593,4.4,1702461487
3,26313,2.5,1707193090
3,238830,3.7,1712433453
3,210641,4.8,1714985185
3,280408,3.6,1682114470
3,84502,2.8,1739200992
4,4279,4.0,1714582775
4,158161,2.5,1726289137
4,118754,2.5,1708431248
4,101079,3.2,1699747747
4,95576,5.0,1729870633
4,242164,4.0,1688974597
4,207367,3.6,1741066344
4,204014,4.8,1691939593
4,8958,3.6,1703824374
4,51939,4.0,1735639819
4,81109,3.7,1708796281
4,279908,3.2,1702269052
4,193633,3.9,1731369457
4,274731,5.0,1693547797
4,156303,5.0,1688601496
4,220568,2.5,1713447447
4,216791,4.2,1741604430
4,249338,5.0,1700275867
4,161942,3.8,1684447757
4,143549,2.5,1741946320
4,163250,3.5,1699719368
4,182811,5.0,1727306090
4,1561,5.0,1742269102
4,34332,2.5,1728142704
4,79043,5.0,1709246469
4,142594,3.5,1740523392
4,231099,2.5,1725521065
4,208441,5.0,1712710424
4,69394,2.9,1717750692
4,144228,2.8,1740539454
4,153488,3.6,1715788565
4,108306,3.7,1698686983
4,230231,4.2,1731000800
4,149620,4.5,1713352948
4,137737,5.0,1691954113
4,238304,4.9,1690162172
4,248480,3.7,1739363700
4,262357,5.0,1719190884
4,279246,3.6,1727847294
4,143801,4.3,1736779751
4,280076,3.7,1718081759
4,87366,5.0,1700399504
4,210837,4.5,1694519459
4,7984,4.7,1695342841
4,238102,3.4,1727209789
4,270518,4.5,1696263321
4,175539,2.5,1688157746
4,191177,4.2,1692872842
4,6354,5.0,1722702943
4,198197,3.4,1729876478
5,137315,5.0,1727188740
5,272415,2.9,1712538703
5,201612,5.0,1730755527
5,81991,2.9,1727021165
5,122468,3.1,1743788363
5,278238,3.0,1739867087
5,196933,3.7,1730822604
5,145783,2.8,1742541202
5,250004,4.1,1694940950
5,6664,3.1,1702233971
5,5041,3.9,1693048021
5,289859,4.2,1681825090
5,163687,2.5,1734950118
5,168102,3.4,1713842389
5,160110,3.7,1728374856
5,188413,3.0,1736277916
5,259915,3.3,1701361252
5,265638,4.6,1700423431
5,149296,2.7,1731986824
5,263861,4.4,1732763797
5,198597,4.8,1719224492
5,138160,3.0,1736621601
5,99222,3.3,1713699539
5,120128,4.8,1740995122
5,172661,3.7,1722374958
5,283243,3.6,1697223920
5,26688,4.2,1707648158
5,233187,2.7,1704742430
5,196801,4.7,1707822384
5,6589,4.7,1725121469
5,143464,2.7,1741111731
5,185875,4.1,1718617258
5,36392,5.0,1686735510
5,58120,3.8,1730085832
5,147777,3.1,1714858092
5,142198,2.5,1696411799
5,252712,4.9,1682601021
5,89535,5.0,1735444629
5,233995,3.9,1743842371
5,119436,3.5,1699138202
5,212225,2.5,1743801625
5,109881,4.7,1744273912
5,182009,3.2,1698888104
5,178649,3.8,1683120592
5,130448,3.2,1703445532
5,143108,3.5,1731863892
5,215181,4.3,1725542486
5,143341,3.0,1705410741
5,153977,3.0,1687653155
5,162870,5.0,1743138451
6,31692,3.5,1681358389
6,286007,2.8,1730821684
6,230715,3.3,1738949205
6,31201,3.0,1710669578
6,246404,3.0,1712656738
6,210179,4.0,1726709590
6,222117,5.0,1713520567
6,180047,4.4,1711763071
6,203266,5.0,1724361602
6,25931,4.2,1717442102
6,31152,3.6,1730165067
6,213281,2.6,1738990047
6,287743,3.6,1695123986
6,211968,5.0,1734961233
6,261851,3.1,1684664114
6,239408,3.8,1735633749
6,126395,3.3,1720971008
6,113814,3.9,1712504830
6,74580,2.7,1710471084
6,26,3.5,1703140203
6,189201,3.2,1731197916
6,215169,2.7,1703661640
6,172499,2.6,1739067046
6,151121,4.5,1691645763
6,203855,4.5,1683121900
6,156077,3.5,1706909096
6,137144,4.2,1698684306
6,248948,5.0,1719725611
6,100145,3.6,1704443036
6,247090,4.1,1734391158
6,152828,3.2,1685191287
6,150848,3.9,1742681679
6,238022,5.0,1692923095
6,4965,4.3,1721649979
6,273509,3.4,1683921184
6,124771,3.8,1710992441
6,88138,5.0,1743894915
6,206071,4.0,1710050943
6,240072,2.5,1700643667
6,161538,2.5,1708313835
6,177113,3.3,1717215595
6,283665,5.0,1691055305
6,215897,3.5,1681693259
6,45179,4.5,1739258624
6,159301,4.1,1685697210
6,214158,3.2,1700978580
6,184189,4.3,1743783659
6,186985,3.9,1735292118
6,301,2.6,1743891416
6,250030,2.5,1717030944
7,277082,3.4,1700843964
7,187593,4.5,1730354594
7,88031,4.9,1711051790
7,265154,3.9,1716801863
7,134409,5.0,1743819643
7,202631,2.5,1711015295
7,7985,2.8,1721349195
7,280972,4.0,1731116577
7,2706,5.0,1715400675
7,245368,3.0,1744141581
7,177819,4.7,1706746131
7,280388,5.0,1683420811
7,6750,3.6,1709937777
7,162212,5.0,1709865775
7,250834,5.0,1738545360
7,271407,2.5,1691147132
7,174347,4.5,1741475845
7,112330,3.8,1711911360
7,289801,5.0,1683513527
7,160678,4.0,1694039931
7,225459,2.5,1719559831
7,89377,3.3,1681429705
7,178437,5.0,1719492021
7,167784,3.3,1715846540
7,196755,3.1,1686559415
7,230325,3.8,1741211519
7,3862,5.0,1737927734
7,135436,5.0,1692313749
7,166143,3.4,1703390719
7,89403,3.3,1703980813
7,154818,3.7,1739536869
7,282981,2.7,1697384848
7,142044,4.7,1688860567
7,71416,3.7,1716497274
7,223742,5.0,1689304479
7,131092,3.2,1735954879
7,288963,4.1,1725862412
7,163012,3.7,1706460988
7,147354,4.0,1700141036
7,123461,4.2,1725643403
7,247388,2.5,1735538540
7,102976,4.8,1683752424
7,6252,3.8,1720509238
7,262491,5.0,1744158794
7,164759,5.0,1716801360
7,6006,5.0,1733401243
7,278722,3.1,1705745338
7,167742,3.1,1741382227
7,218583,3.8,1681941049
7,275281,3.6,1688627495
8,171347,5.0,1719588731
8,211602,4.9,1699930839
8,224262,3.1,1740443458
8,136604,2.9,1707272997
8,154376,2.5,1691390736
8,237670,2.5,1685519281
8,2317,3.8,1710627690
8,273231,4.5,1705498952
8,7185,2.5,1729717476
8,104879,5.0,1725512417
8,4328,4.3,1689585137
8,222097,2.5,1733822874
8,134555,2.5,1724786623
8,142492,2.5,1716685965
8,145394,4.5,1704840346
8,199696,4.3,1712848240
8,113244,2.5,1681778799
8,206461,4.1,1702015800
8,109351,4.2,1730399227
8,117136,5.0,1715998764
8,159572,2.9,1707371725
8,145,5.0,1744288716
8,62049,3.9,1724368358
8,206097,4.3,1739171635
8,127989,3.0,1693921610
8,139289,2.6,1699955880
8,200314,4.1,1740111410
8,1809,2.9,1696573671
8,134168,4.0,1708090006
8,66620,3.1,1741149777
8,216147,2.6,1727025915
8,187449,3.5,1715287651
8,103567,4.5,1717980441
8,1909,3.9,1691351580
8,142847,5.0,1705004765
8,242360,2.7,1728663060
8,5602,4.1,1713139048
8,209387,3.2,1688239734
8,123512,3.8,1695791392
8,5778,3.0,1741646253
8,197227,3.4,1721664849
8,218341,2.8,1709863477
8,180839,3.3,1699523033
8,111691,3.2,1718896878
8,112640,3.0,1723244471
8,139209,3.5,1726129067
8,217405,2.6,1718134511
8,215117,2.5,1698327557
8,229527,5.0,1734676552
8,153738,4.6,1732621985
9,105470,2.7,1681734810
9,252642,2.5,1743071597
9,145592,4.7,1731166211
9,206355,5.0,1685954967
9,256069,3.0,1683274640
9,285629,4.2,1681465272
9,208014,2.8,1712921421
9,119605,4.2,1707930410
9,6847,2.6,1741373924
9,228401,3.2,1744284466
9,122768,2.5,1716569160
9,200112,2.9,1722344661
9,267836,2.7,1685271836
9,32779,3.2,1707071827
9,146986,4.3,1736688029
9,82852,3.7,1686867199
9,164929,2.5,1703502033
9,220096,4.6,1727130348
9,4876,4.1,1720600134
9,132440,5.0,1704358553
9,8262,4.7,1690635519
9,224006,3.4,1727116063
9,4328,5.0,1687583077
9,130908,2.8,1706261615
9,269344,3.4,1700396534
9,173339,2.9,1688987154
9,49060,4.5,1696667545
9,163843,4.3,1713164841
9,31112,2.5,1699082729
9,288199,5.0,1709469459
9,231027,5.0,1722707812
9,168092,4.0,1721107231
9,186813,4.2,1727380559
9,129673,2.9,1701196773
9,233645,3.3,1689390482
9,283727,3.7,1739731417
9,281224,3.8,1691036858
9,197761,3.0,1707393946
9,204970,4.3,1735432920
9,164449,5.0,1704287010
9,759,5.0,1731406681
9,118690,2.5,1708506784
9,271899,2.7,1710523828
9,279380,4.7,1697085228
9,44115,5.0,1699481050
9,142326,5.0,1705612429
9,1314,3.5,1699486598
9,87511,2.8,1722722712
9,257471,3.0,1689381865
9,94421,3.9,1691336102
10,263209,2.6,1736673070
10,79739,3.9,1722906399
10,218421,3.9,1682668522
10,120580,2.9,1699391612
10,199900,3.0,1719788854
10,262239,2.7,1714468235
10,157775,5.0,1685242258
10,272173,2.5,1742619108
10,148288,4.2,1703953274
10,230509,3.4,1710715125
10,274743,4.3,1697911044
10,27370,4.8,1692613295
10,79402,4.7,1691598991
10,91325,4.3,1708287800
10,59184,3.2,1690141319
10,254566,3.9,1689596364
10,283351,3.2,1736302822
10,181503,3.0,1738124428
10,231123,3.4,1698473356
10,254720,3.8,1720470335
10,7566,5.0,1708888733
10,124290,5.0,1707623813
10,260267,2.5,1698363739
10,290868,5.0,1697993446
10,3183,3.6,1714701775
10,165165,2.8,1682435362
10,168198,4.4,1709979318
10,148659,4.0,1697921350
10,5250,4.3,1683947629
10,6621,2.5,1685622180
10,169988,4.5,1684043010
10,282597,2.6,1734747705
10,123304,4.4,1715917903
10,216233,3.2,1704381118
10,203162,4.4,1738615075
10,4099,4.3,1691316736
10,84714,5.0,1704493314
10,267344,4.6,1735140369
10,183675,3.6,1728741899
10,108920,2.6,1686803045
10,125453,4.0,1730398564
10,194284,4.0,1699703213
10,166488,3.6,1722720139
10,114791,3.7,1713179587
10,111230,4.5,1708776773
10,7319,3.9,1681512991
10,198123,4.1,1709535399
10,123844,2.9,1712791049
10,170993,4.4,1709292947
10,281164,4.6,1692275096
11,280710,4.9,1686122331
11,75825,5.0,1726860284
11,280400,2.7,1715107818
11,60503,4.3,1691143677
11,246398,5.0,1697912887
11,5643,2.6,1701736278
11,160938,3.3,1725818960
11,249480,2.5,1740792791
11,112955,4.2,1732719237
11,223518,4.4,1711696901
11,6639,4.4,1729701822
11,266428,3.1,1688289890
11,124751,3.3,1734066052
11,121561,3.6,1708456473
11,225439,4.4,1697798288
11,260841,3.5,1718532775
11,175725,2.5,1702889897
11,281978,3.9,1696409478
11,159799,4.8,1689632012
11,145702,5.0,1706947469
11,193998,2.9,1728514959
11,278548,3.3,1690352934
11,239910,4.4,1694344008
11,281802,4.4,1711710617
11,87996,3.8,1708226330
11,253842,3.8,1713164197
11,151879,5.0,1742137345
11,93181,2.5,1717511721
11,203286,5.0,1705843760
11,269360,3.8,1704151536
11,78681,3.0,1710677881
11,164777,3.1,1723045727
11,3347,3.6,1725328536
11,78130,3.0,1739232030
11,135577,3.2,1692276350
11,162602,3.3,1736849030
11,3206,4.7,1702991724
11,171951,2.5,1693117861
11,172401,5.0,1724175941
11,286123,5.0,1729496927
11,121423,4.2,1727451921
11,185825,5.0,1739372968
11,175857,2.5,1737649236
11,166498,4.7,1741960192
11,6247,4.6,1739018860
11,223145,2.8,1697797693
11,88248,4.1,1688629151
11,80980,4.6,1733697938
11,215481,2.5,1742874891
11,151529,4.2,1724090997
12,248976,3.0,1729579463
12,171023,4.0,1709586504
12,175031,4.2,1704329104
12,178945,3.4,1711522711
12,164218,3.1,1732123550
12,81671,4.4,1686787356
12,142767,2.9,1732491214
12,194106,4.6,1685380719
12,211197,5.0,1681909943
12,223526,4.1,1714737603
12,217519,3.3,1730167954
12,213744,4.8,1728540120
12,91211,2.5,1702205468
12,187169,3.9,1692164779
12,32834,5.0,1726169372
12,148675,4.0,1739957750
12,117838,4.3,1736457503
12,260279,4.3,1706938254
12,209621,3.6,1742455649
12,158789,5.0,1686616178
12,215919,5.0,1728111982
12,66547,2.8,1735840676
12,192415,3.0,1718101284
12,168936,4.3,1724040044
12,95748,4.6,1742679975
12,196183,3.0,1738039852
12,107656,4.9,1732292319
12,235407,4.4,1738634123
12,262091,3.9,1704276368
12,205118,4.3,1701684705
12,146576,4.5,1727210830
12,30994,3.9,1739423175
12,6775,4.4,1710185470
12,98045,2.7,1708398751
12,159564,3.8,1737598018
12,75404,4.9,1694822989
12,285749,5.0,1741956417
12,206845,4.5,1721483038
12,152127,3.9,1730074140
12,1096,3.3,1740187807
12,183333,3.6,1701348376
12,91711,4.1,1735403227
12,273261,3.1,1699711388
12,101717,5.0,1689634937
12,125451,4.2,1726466874
12,183781,4.7,1695307021
12,225415,3.4,1730669579
12,177921,4.0,1715987731
12,82595,4.7,1700965533
12,140703,4.7,1726694923
13,146116,2.8,1722041094
13,192199,2.5,1702323136
13,134951,4.8,1733298684
13,262149,2.5,1705388152
13,31793,5.0,1722781556
13,161185,3.3,1692800609
13,289161,3.3,1713045178
13,227877,4.6,1744199252
13,281090,2.6,1727721617
13,26413,3.3,1719812211
13,262539,3.9,1707942726
13,153222,5.0,1689919936
13,61323,2.9,1725642557
13,194138,3.5,1729726221
13,223200,4.0,1736032684
13,182349,2.5,1715572147
13,221392,5.0,1713936723
13,269132,4.7,1697056458
13,6475,4.6,1715139220
13,197039,4.1,1700970407
13,193471,5.0,1742286322
13,139529,3.5,1718533497
13,55298,2.5,1690791713
13,192117,5.0,1705457998
13,70849,4.1,1692561183
13,146832,3.6,1701761959
13,55147,5.0,1729414696
13,196637,4.1,1698164165
13,92422,4.3,1741020525
13,281362,5.0,1725341503
13,204430,5.0,1681774738
13,185081,2.5,1727114266
13,173501,5.0,1687483855
13,179793,4.0,1724254293
13,162078,2.5,1701545160
13,155906,3.6,1698661882
13,120464,5.0,1720180887
13,191151,3.4,1707844033
13,211642,2.5,1716234295
13,188517,2.9,1701038970
13,193351,2.5,1704456332
13,226372,2.9,1715856535
13,115795,5.0,1712079601
13,892,2.5,1699270491
13,154270,2.5,1713557335
13,200962,5.0,1714272320
13,179627,2.5,1740154863
13,218121,4.5,1735322320
13,227939,5.0,1688136580
13,129248,3.3,1717379043
14,243398,3.3,1729847401
14,88127,4.7,1684775073
14,276535,5.0,1693195732
14,184871,3.8,1696516790
14,117436,4.1,1715484049
14,160205,3.5,1701170188
14,143031,4.9,1715541260
14,205275,3.6,1711858649
14,159211,2.7,1733757340
14,2188,3.1,1737203411
14,277288,4.6,1717882411
14,87516,3.2,1708418740
14,263033,2.5,1716264242
14,34375,2.5,1737513401
14,60753,4.1,1742142587
14,188857,5.0,1712620483
14,131409,5.0,1703050810
14,201138,4.2,1704983211
14,263351,4.4,1692206348
14,66537,3.5,1742065773
14,3292,3.3,1681674660
14,108928,3.8,1685047941
14,76145,4.4,1684436155
14,224184,3.8,1707024972
14,52831,2.5,1740092262
14,116283,2.5,1691653756
14,112506,3.7,1703167249
14,251914,2.9,1683801061
14,256939,3.5,1722813906
14,195603,2.5,1699759561
14,83424,2.7,1732784646
14,122811,4.2,1684255660
14,103549,4.5,1717421916
14,229593,2.5,1724671061
14,6587,3.4,1714649214
14,177131,3.7,1710216361
14,208463,4.6,1684986357
14,206329,3.9,1720118969
14,148715,3.8,1714341947
14,121903,3.8,1692479891
14,263557,4.1,1683070119
14,251836,2.6,1737531885
14,141205,4.9,1692965366
14,209643,4.7,1695443439
14,135500,5.0,1722615662
14,80775,4.3,1690371586
14,70663,4.1,1729463808
14,151135,4.9,1685393402
14,274263,3.5,1743233405
14,264359,4.2,1710198717
15,171351,3.7,1685426753
15,121360,5.0,1694535404
15,251080,4.5,1722880350
15,134067,4.3,1718714160
15,180109,4.9,1698875494
15,59387,4.5,1705460276
15,121683,4.6,1685161666
15,127596,4.4,1742202586
15,187695,5.0,1686262078
15,82476,2.8,1727304713
15,81441,4.5,1690412994
15,26680,3.3,1738903789
15,133535,5.0,1730833721
15,2072,2.5,1715528990
15,167942,5.0,1724103891
15,141377,4.2,1723453420
15,119212,3.9,1690057043
15,125185,5.0,1743574282
15,141852,2.8,1699888982
15,249662,5.0,1708787857
15,175243,5.0,1698722654
15,184179,3.3,1702760212
15,251832,2.5,1739989919
15,278876,2.5,1696097184
15,291340,5.0,1704546718
15,271154,4.9,1691461722
15,130858,3.2,1740852130
15,114353,4.7,1687039014
15,239282,4.2,1695052958
15,175841,3.1,1700831627
15,275683,4.3,1742627575
15,202888,4.1,1682910859
15,182119,2.5,1733830525
15,205038,4.9,1736916955
15,171311,5.0,1736989411
15,2433,4.4,1712034764
15,245798,4.9,1720761641
15,123014,4.2,1727430391
15,144494,3.8,1682177647
15,215659,4.6,1701930320
15,176747,3.2,1739320158
15,276971,3.0,1734451360
15,143170,3.0,1702863206
15,85746,4.8,1720988046
15,198733,5.0,1730505712
15,248324,2.5,1733597071
15,1199,3.6,1681514730
15,272419,2.5,1732879413
15,237742,4.8,1717271445
15,273767,4.8,1722370956
16,261143,2.8,1686429112
16,281944,4.3,1739273670
16,243886,2.9,1731143744
16,270160,2.8,1718620863
16,113048,4.6,1724581258
16,170445,3.1,1710528642
16,170511,2.6,1710615519
16,165033,3.6,1683183149
16,123975,4.9,1689239450
16,224923,2.5,1741240236
16,128868,2.7,1724075690
16,194178,5.0,1720973242
16,1107,5.0,1735477912
16,184423,3.3,1697152449
16,118706,4.1,1728676704
16,141848,3.5,1740662923
16,177243,3.9,1742711400
16,60618,3.4,1704856818
16,8365,2.5,1719922339
16,209705,3.8,1731343894
16,283617,3.0,1739661028
16,179725,3.6,1711607448
16,235695,2.5,1739834169
16,205651,3.8,1697017206
16,178477,4.5,1687720875
16,179653,3.5,1688521380
16,143874,4.1,1714374610
16,40831,2.5,1737843468
16,167048,4.9,1739305913
16,133986,2.5,1736169261
16,215253,3.5,1685125736
16,131409,3.8,1702286906
16,8373,5.0,1736929191
16,131546,5.0,1710440515
16,200310,3.8,1698655983
16,141858,3.5,1708346270
16,66304,3.5,1723183816
16,131988,4.0,1741962772
16,52975,3.1,1743657554
16,6021,3.7,1740953384
16,42900,2.9,1719390647
16,129923,2.5,1699943969
16,123439,3.5,1687277447
16,86728,3.6,1696042741
16,102779,4.3,1738753343
16,71252,3.1,1724140101
16,283447,3.7,1684938664
16,230,5.0,1683555803
16,1395,4.5,1705015955
16,203906,2.5,1696724661
17,25938,3.2,1721401162
17,65738,2.5,1729558566
17,205008,3.5,1723393267
17,173981,4.0,1709226163
17,125533,4.5,1684342082
17,122327,2.5,1738392757
17,6062,3.0,1705812352
17,5844,5.0,1690983915
17,223632,2.5,1728263572
17,7200,2.5,1726366449
17,87796,2.5,1734386879
17,177927,4.4,1706313187
17,194208,4.2,1711214406
17,30856,4.2,1687084780
17,6187,3.1,1714791167
17,208711,3.5,1707238419
17,203595,3.5,1738001604
17,193681,3.7,1683233750
17,123745,4.6,1733270910
17,71418,2.7,1739183085
17,247120,4.5,1713839721
17,201182,3.8,1712705262
17,145130,4.3,1736866414
17,251842,3.7,1715904397
17,118268,4.0,1717885149
17,112644,2.5,1702067714
17,203369,2.5,1743817616
17,130824,3.3,1722804891
17,182299,3.1,1738602564
17,89139,4.8,1686498225
17,192983,3.5,1738784108
17,79647,2.9,1689349058
17,213890,3.6,1695093733
17,179325,3.6,1741934359
17,161350,3.7,1719887732
17,182037,4.9,1740182161
17,4435,2.5,1735704330
17,181505,5.0,1712174882
17,99539,4.1,1702927202
17,282869,3.3,1705389091
17,244748,2.5,1694892532
17,163220,3.1,1708906460
17,5706,2.5,1736217478
17,127184,3.3,1720620807
17,116789,4.2,1723885380
17,233151,5.0,1735342083
17,3484,3.2,1703085435
17,104390,2.5,1715671815
17,128283,4.5,1705945332
17,173777,3.5,1734566714
18,199157,5.0,1714324134
18,6897,3.2,1687107587
18,181687,5.0,1699655051
18,290095,2.9,1737513221
18,252314,3.6,1727605977
18,287241,5.0,1739552817
18,206232,3.5,1694099049
18,203176,3.3,1742202948
18,3365,3.6,1712303460
18,174617,2.5,1714957404
18,3837,4.8,1736194457
18,247328,4.0,1716495919
18,205929,2.7,1705514711
18,112700,3.1,1735979511
18,277882,3.1,1732174515
18,87595,5.0,1743113218
18,77820,3.9,1736852309
18,188745,2.5,1712837147
18,215205,3.8,1731965459
18,102499,3.8,1699669230
18,141068,2.7,1684965104
18,286257,3.3,1723996584
18,25954,3.8,1700557360
18,125187,2.7,1681922551
18,53851,3.8,1738771193
18,171171,2.5,1701370196
18,224971,3.7,1731215359
18,215939,2.7,1715968059
18,273133,5.0,1707759669
18,180105,3.7,1686557387
18,234669,2.6,1712009176
18,210735,4.7,1704917705
18,144902,4.0,1692191401
18,235623,3.8,1718574585
18,157144,5.0,1702459701
18,76156,5.0,1724221538
18,227436,3.4,1730367586
18,160511,2.5,1737223160
18,4228,3.3,1685914651
18,246916,3.6,1692373422
18,130552,2.6,1720538652
18,86902,4.6,1734014631
18,212231,3.0,1687576419
18,125331,5.0,1737584206
18,72018,2.6,1710911429
18,273631,3.1,1689987369
18,161924,4.8,1694163021
18,244904,3.1,1730897153
18,27866,4.1,1738212433
18,270352,3.7,1740507918
19,169690,3.5,1706553196
19,117567,3.8,1726778548
19,212008,3.6,1735101594
19,177275,2.5,1698481746
19,198917,5.0,1730375051
19,25881,3.8,1731615127
19,152316,5.0,1722472774
19,97765,4.9,1713382717
19,290573,4.5,1717836657
19,155058,2.7,1697437090
19,156982,3.9,1705627986
19,265564,2.5,1703752938
19,200192,4.3,1694421170
19,98799,4.3,1733122348
19,214496,3.8,1695449305
19,208691,2.9,1711677094
19,6336,3.4,1682889116
19,100395,2.5,1712768201
19,181807,2.5,1686196690
19,145686,4.7,1723618795
19,203815,4.8,1697251328
19,121152,5.0,1735377512
19,171383,3.2,1728771225
19,184187,3.0,1684746271
19,80562,4.7,1721935627
19,165205,5.0,1703358393
19,173419,5.0,1731012503
19,197383,2.5,1731578737
19,168708,3.6,1727953730
19,196613,3.6,1695977130
19,278484,2.8,1717462435
19,194224,2.8,1736418094
19,196849,3.5,1736574647
19,73198,4.1,1703911706
19,193789,4.6,1727747528
19,132030,3.4,1740980936
19,195005,2.9,1733830441
19,232527,4.7,1736159413
19,211902,3.2,1734020519
19,1030,3.0,1717243434
19,165781,2.9,1726860089
19,197013,2.8,1691171361
19,6863,4.2,1707727956
19,144898,2.8,1685715479
19,163947,3.7,1724816657
19,96964,5.0,1710003863
19,68259,5.0,1694307405
19,57848,4.6,1733938303
19,216400,3.7,1707338466
19,126088,3.6,1729558712
20,149468,3.2,1724797945
20,191159,3.0,1730720216
20,204556,2.5,1700919957
20,166163,2.6,1728107023
20,170549,3.5,1715479353
20,155687,3.0,1705024685
20,224923,3.7,1694448771
20,128736,2.8,1701944466
20,8469,2.5,1702548175
20,184715,4.8,1713045533
20,149362,4.9,1740733417
20,291845,2.5,1704046052
20,351,4.0,1711819864
20,288007,3.4,1722178516
20,82673,5.0,1699686121
20,100556,3.8,1689935877
20,87769,5.0,1704712476
20,27899,4.8,1708932516
20,173813,3.9,1691804172
20,135677,2.8,1698791539
20,142242,2.5,1716019609
20,5607,2.5,1710122797
20,195199,3.9,1719218890
20,158043,4.1,1693928186
20,199882,4.2,1731662045
20,195443,3.1,1732462561
20,228291,4.5,1716244285
20,215413,4.0,1720809341
20,93948,2.5,1684822314
20,177991,3.2,1735234993
20,176793,3.7,1736740985
20,290,4.0,1733799502
20,194306,5.0,1740450005
20,197219,4.3,1738877499
20,191363,5.0,1730423331
20,221588,2.5,1697584531
20,240452,3.1,1719531875
20,101918,4.3,1737990775
20,26551,3.4,1740097688
20,194468,3.4,1723467182
20,169642,3.8,1734152500
20,194188,5.0,1693500485
20,251878,5.0,1710295713
20,119607,2.8,1702364608
20,71573,5.0,1695229527
20,236375,4.8,1712968890
20,200404,4.6,1719287872
20,288329,4.6,1703483687
